source;target;weight
Netherlands;United Kingdom;27.245
Poland;France;43544
Portugal;Spain;128228.464
India;Argentina;7678.09
India;Bahrain;22009.385
India;Bangladesh;42944.008
India;Bhutan;298.26
India;Indonesia;22895.199
India;Iraq;11324.668
India;Malaysia;53790.187
India;Oman;14238.892
India;Nepal;403.006
India;Saudi Arabia;540448.046
India;United Arab Emirates;6816.962
Slovakia;Germany;14915.453
Slovenia;Bulgaria;5080.697
Slovenia;Serbia;15226.792
South Africa;Brazil;3949441.481
South Africa;Lesotho;4817.066
South Africa;Namibia;44270.39
South Africa;Spain;732682.579
South Africa;United Arab Emirates;272090.262
Spain;Croatia;3319.668
Spain;France;108147.867
Spain;Poland;599.384
Spain;Portugal;110471.164
Spain;Senegal;105604.654
Sweden;United Kingdom;273.257
Thailand;Laos;884.26
Thailand;Malaysia;118500.006
Turkey;Bulgaria;38334
Turkey;Cyprus;1679
Turkey;Georgia;6240
Turkey;Iraq;408781
Turkey;Jordan;6704
Turkey;Liberia;156
Turkey;Qatar;2380
Turkey;Saudi Arabia;181640
Turkey;United Arab Emirates;25814
Turkey;Uzbekistan;1624
Egypt;Bahrain;254016
Egypt;Jordan;6770.25
Egypt;Oman;32602.9
Egypt;United Arab Emirates;645624
United Kingdom;Belgium;91444.43
United Kingdom;Canada;83422.432
United Kingdom;Germany;34524.394
United Kingdom;Ireland;249004.071
United Kingdom;Morocco;8309.902
United Kingdom;Netherlands;16746.633
United Kingdom;Poland;1067997.381
United Kingdom;United Arab Emirates;64537.446
USA;Brazil;3840000
USA;Canada;12014498
USA;Chile;24822
USA;Mexico;38720
USA;Norway;3402872
USA;Panama;118286
USA;Saudi Arabia;10778
USA;India;17281
USA;United Arab Emirates;6171
Uzbekistan;Tajikistan;1000
Belgium;France;9807.722
Belgium;Germany;7642.383
Belgium;Luxembourg;1672.136
Czechia;France;13
Czechia;Hungary;124
Czechia;Slovakia;904
Germany;Hungary;48448.501
Germany;Italy;34332.576
Germany;Poland;356.277
Hungary;Slovakia;32
Ireland;United Kingdom;344861.95
Italy;Croatia;9.431
Italy;France;20.957
Italy;Malta;756.566
Italy;Slovenia;82.782
Lithuania;Latvia;16
Luxembourg;Belgium;1157.147
Luxembourg;France;161.278
Luxembourg;Germany;102.325
Malaysia;China;10281.6
Namibia;Belgium;89449.38
Namibia;Germany;127906.138
Namibia;Netherlands;692875.708
Namibia;South Africa;9572.6
Netherlands;Austria;608.815
Netherlands;Belgium;125643.356
Netherlands;Bulgaria;286.07
Netherlands;Croatia;173.947
Netherlands;Cyprus;54.489
Netherlands;Czechia;1058.354
Netherlands;Denmark;667.496
Netherlands;Estonia;140.415
Netherlands;Finland;241.011
Netherlands;France;4230.271
Netherlands;Germany;11448986.89
Netherlands;Greece;386.666
Netherlands;Hungary;279.783
Netherlands;Iceland;34.58
Netherlands;Ireland;1365.381
Netherlands;Italy;3442.269
Netherlands;Latvia;85.926
Netherlands;Lithuania;122.601
Netherlands;Luxembourg;123.649
Netherlands;Malta;40.867
Netherlands;Poland;3488.376
Netherlands;Portugal;282.926
Netherlands;Romania;322.745
Netherlands;Slovakia;229.485
Netherlands;Slovenia;157.181
Netherlands;Spain;2458.315
Netherlands;Sweden;1143.232
Netherlands;United Kingdom;38.771
Poland;Austria;18
Poland;Belgium;61
Poland;Czechia;282207
Poland;France;160
Poland;Germany;1917
Poland;Italy;142
Poland;Netherlands;624
Poland;Slovakia;16497
Poland;Spain;77
Poland;Ukraine;18
Poland;United Kingdom;1327
Romania;Belgium;63.19
Romania;Italy;84.25
India;Nepal;7963.171
Slovakia;Austria;22.005
Slovakia;Czechia;45.059
Slovakia;France;4.191
Slovakia;Hungary;279.783
Slovakia;Italy;9.431
Slovakia;Poland;53.442
South Africa;Australia;23446.98
South Africa;Botswana;4310.952
South Africa;Lesotho;5962.142
South Africa;Mozambique;352321.053
South Africa;Namibia;8358.87
South Africa;Netherlands;36093.082
South Africa;Eswatini;53313.224
South Africa;Sweden;132264.818
South Africa;United Kingdom;5452.536
Turkey;Germany;1
Turkey;India;9
United Kingdom;Colombia;15896.872
United Kingdom;France;255019.618
United Kingdom;Germany;19450.649
United Kingdom;Ireland;147604.754
Australia;Belgium;27682823.34
Australia;Brazil;60102357.03
Australia;Chile;7449555.542
Australia;China;803311173.5
Australia;France;54566923.29
Australia;Indonesia;79667623.14
Australia;Japan;1687774154
Australia;South Korea;422458881.4
Australia;Malaysia;139768667.8
Australia;Netherlands;209065823.8
Australia;India;678626652.9
Australia;Singapore;11068.273
Australia;Viet Nam;287033689.4
Australia;Spain;10268237.53
Australia;Sweden;14796694.99
Australia;Thailand;25393925.36
Australia;Turkey;32428694.67
Australia;Ukraine;30025683.11
Belgium;Austria;42649.518
Belgium;Chile;387.357
Belgium;France;2032511.477
Belgium;Germany;4469667.252
Belgium;Italy;47793.589
Belgium;Japan;353259.788
Belgium;Luxembourg;480643.591
Belgium;Mali;1273.692
Belgium;Morocco;27447.346
Belgium;Netherlands;116474.513
Belgium;Norway;86.135
Belgium;Poland;38960.213
Belgium;Serbia;412.863
Belgium;India;104.787
Belgium;Slovakia;459.787
Belgium;Sweden;38017.555
Belgium;Switzerland;322.934
Belgium;United Kingdom;1214565.716
Brazil;Kazakhstan;647
Canada;Belgium;6734725.838
Canada;Chile;14685.685
Canada;China;171242786.9
Canada;France;45.143
Canada;Indonesia;10687228.29
Canada;Italy;5524.413
Canada;Japan;178707154.2
Canada;South Korea;173706640.6
Canada;Netherlands;13275993.53
Canada;India;28429762.73
Canada;Egypt;6478.771
Canada;USA;5711968.779
Chile;Argentina;4209.62
Croatia;Bosnia Herzegovina;747183
Czechia;Austria;67798
Czechia;France;13
Czechia;Germany;17966
Czechia;Hungary;124
Czechia;Poland;8243220
Czechia;Slovakia;1273385
Czechia;Sweden;49560
Czechia;Ukraine;7628466
Denmark;Canada;338.172
Denmark;Germany;1080655.122
Finland;United Kingdom;1.048
Germany;Austria;5819636.829
Germany;Belgium;382739.487
Germany;Croatia;35.628
Germany;Denmark;18286.467
Germany;France;541466.353
Germany;Hungary;66824.037
Germany;Italy;34337.816
Germany;Netherlands;74009.315
Germany;Norway;66435.275
Germany;Poland;341167.143
Germany;Serbia;31331.462
Germany;Spain;52109.776
Germany;Sweden;158533.009
Germany;Switzerland;117708.847
Germany;United Kingdom;67.064
Greece;Albania;3929.531
Greece;Poland;32558.524
Hungary;Slovakia;32
Ireland;Belgium;1248.019
Ireland;United Kingdom;3899801.988
Italy;Algeria;12400.553
Italy;Austria;84923.981
Italy;Belgium;12.574
Italy;Croatia;5315.87
Italy;Czechia;115778.661
Italy;France;201757.852
Italy;Germany;34159.677
Italy;Hungary;13625.519
Italy;Luxembourg;27589.501
Italy;Malta;756.566
Italy;Netherlands;39847.543
Italy;Poland;15152.272
Italy;Portugal;2164.91
Italy;Slovenia;2033739.901
Italy;Spain;10311.09
Italy;Switzerland;103465.082
Italy;Ukraine;344173.496
Japan;Indonesia;44080.156
Japan;Malaysia;1337.55
Japan;Viet Nam;4937.135
Japan;Thailand;10903.659
South Korea;Malaysia;4000
South Korea;Mexico;456
South Korea;Turkey;799
Kyrgyzstan;China;387628
Kyrgyzstan;Uzbekistan;4982578
Latvia;Estonia;210807.301
Lithuania;Estonia;6798
Lithuania;Latvia;83382
Lithuania;Poland;756366
Lithuania;Slovenia;112
Luxembourg;Belgium;1157.147
Luxembourg;France;161.278
Luxembourg;Germany;102.325
Malaysia;China;10281.6
Malaysia;Singapore;26.455
Namibia;Belgium;89449.38
Namibia;Germany;127906.138
Namibia;Netherlands;692875.708
Namibia;South Africa;9572.6
Netherlands;Australia;655.97
Netherlands;Austria;50465.66
Netherlands;Belgium;1631603.2
Netherlands;Bulgaria;3879.233
Netherlands;Croatia;2131.378
Netherlands;Cyprus;706.268
Netherlands;Czechia;16044.014
Netherlands;Denmark;8130.462
Netherlands;Estonia;60547.265
Netherlands;Finland;2919.38
Netherlands;France;446643.096
Netherlands;Germany;40813169.92
Netherlands;Greece;4606.458
Netherlands;Hungary;3402.45
Netherlands;Iceland;106.883
Netherlands;Ireland;1660447.007
Netherlands;Italy;33483.798
Netherlands;Latvia;1304.604
Netherlands;Lithuania;1485.887
Netherlands;Luxembourg;1204.008
Netherlands;Malaysia;160375.173
Netherlands;Malta;230088.201
Netherlands;Norway;15031756.4
Netherlands;Poland;138766.943
Netherlands;Portugal;3976.686
Netherlands;Romania;4152.729
Netherlands;Slovakia;2862.794
Netherlands;Slovenia;2378.676
Netherlands;Spain;29963.986
Netherlands;Sweden;14207.089
Netherlands;United Arab Emirates;7402.189
Netherlands;United Kingdom;294.453
Philippines;China;22834150
Philippines;South Korea;4638675
Poland;Austria;13907480
Poland;Belgium;61
Poland;Croatia;519
Poland;Czechia;35865743
Poland;France;43704
Poland;Germany;798624
Poland;Hungary;671518
Poland;Italy;142
Poland;Lithuania;355495
Poland;Netherlands;624
Poland;Norway;556695
Poland;Slovakia;4875308
Poland;Spain;77
Poland;Sweden;1477494
Poland;Switzerland;7558
Poland;Ukraine;1678044
Poland;United Kingdom;1327
Portugal;Spain;128228.464
Romania;Belgium;63.19
Romania;Italy;84.25
India;Argentina;7678.09
India;Bahrain;22009.385
India;Bangladesh;1178360.04
India;Bhutan;437656.576
India;Indonesia;22895.199
India;Iraq;11324.668
India;Malaysia;54981.803
India;Oman;10081631.26
India;Nepal;12407017.75
India;Saudi Arabia;540448.046
India;United Arab Emirates;6816.962
Slovakia;Austria;22.005
Slovakia;Czechia;101.644
Slovakia;France;4.191
Slovakia;Germany;14915.453
Slovakia;Hungary;285.022
Slovakia;Italy;9.431
Slovakia;Poland;53.442
Slovakia;Serbia;1987485.651
Slovenia;Bulgaria;5080.697
Slovenia;Serbia;15226.792
South Africa;Angola;3354.311
South Africa;Australia;23446.98
South Africa;Bangladesh;12842163.45
South Africa;Botswana;10875.421
South Africa;Brazil;3949594.058
South Africa;Cambodia;3974735.291
South Africa;Congo (Democratic Republic);3678616.228
South Africa;France;4726554.453
South Africa;Djibouti;4068790.513
South Africa;Germany;32571023.48
South Africa;Indonesia;7456.488
South Africa;Italy;8592340.169
South Africa;Japan;70287012.53
South Africa;South Korea;35278273.47
South Africa;Kuwait;4393153.172
South Africa;Lesotho;142082.121
South Africa;Madagascar;5450302.881
South Africa;Malawi;5545.978
South Africa;Malaysia;6896588.375
South Africa;Mauritius;4536753.359
South Africa;Morocco;14917026.67
South Africa;Mozambique;3560123.135
South Africa;Namibia;56564.783
South Africa;Netherlands;36093.137
South Africa;Pakistan;23091033.36
South Africa;Senegal;4931680.032
South Africa;India;307779359.9
South Africa;Viet Nam;2042220.883
South Africa;Spain;732682.635
South Africa;Eswatini;514769.184
South Africa;Sweden;132264.818
South Africa;Switzerland;10329780.07
South Africa;United Arab Emirates;1274390.612
South Africa;Turkey;6040057.543
South Africa;United Kingdom;5452.536
South Africa;Yemen;2975144.25
Zimbabwe;China;7842.659
Zimbabwe;Congo (Democratic Republic);248318.003
Zimbabwe;Malawi;51422.151
Zimbabwe;Zambia;1547763.758
Spain;Belgium;1278627.554
Spain;Croatia;3319.668
Spain;Cyprus;914769.475
Spain;France;192707.67
Spain;Poland;599.384
Spain;Portugal;118902.366
Spain;Senegal;105604.654
Spain;Turkey;4015458.582
Spain;United Kingdom;1702805.258
Sweden;Denmark;91.085
Sweden;United Kingdom;273.257
Switzerland;Israel;583.276
Thailand;Myanmar;322360.571
Thailand;Indonesia;43282.852
Thailand;Laos;209317.454
Thailand;Malaysia;118500.006
Thailand;Viet Nam;10046.467
Turkey;Azerbaijan;57060
Turkey;Bulgaria;520403
Turkey;Cyprus;1679
Turkey;Georgia;122013
Turkey;Germany;1
Turkey;Iraq;408781
Turkey;Jordan;6704
Turkey;Lebanon;207
Turkey;Liberia;156
Turkey;Qatar;2380
Turkey;Saudi Arabia;181640
Turkey;India;9
Turkey;Syria;37335
Turkey;United Arab Emirates;25814
Turkey;Uzbekistan;1624
Ukraine;Montenegro;1247903.97
Ukraine;Slovakia;653575.46
Ukraine;Sweden;5495223.36
Egypt;Bahrain;254016
Egypt;Jordan;6770.25
Egypt;Oman;32602.9
Egypt;United Arab Emirates;645624
United Kingdom;Belgium;91444.43
United Kingdom;Canada;83422.432
United Kingdom;Colombia;1110257.137
United Kingdom;France;255019.618
United Kingdom;Germany;56459.643
United Kingdom;Iceland;1801290.392
United Kingdom;Ireland;538002.714
United Kingdom;Kazakhstan;32942.824
United Kingdom;Morocco;8309.902
United Kingdom;Netherlands;16746.633
United Kingdom;Norway;973005.516
United Kingdom;Pakistan;21244.025
United Kingdom;Poland;1084116.206
United Kingdom;South Africa;10058.887
United Kingdom;Thailand;41557.118
United Kingdom;United Arab Emirates;64537.446
USA;Argentina;10975162
USA;Austria;14169061
USA;Belgium;11608000
USA;Brazil;147641012
USA;Canada;100509285
USA;Chile;24822
USA;China;59491429
USA;Dominican Republic;12100000
USA;France;15517100
USA;Germany;24928812
USA;Guatemala;3837209
USA;Indonesia;41526171
USA;Italy;16864955
USA;Japan;140202560
USA;South Korea;39963519
USA;Malaysia;4271531
USA;Mexico;545906
USA;Morocco;38554130
USA;Netherlands;121894718
USA;Norway;5702872
USA;Panama;118286
USA;Poland;14354003
USA;Saudi Arabia;10778
USA;India;197476365
USA;Spain;8492000
USA;Sweden;19786760
USA;Thailand;45342
USA;Togo;3253864
USA;United Arab Emirates;6171
USA;Turkey;14700000
USA;Egypt;25205363
USA;United Kingdom;9138381
Uzbekistan;Tajikistan;241547
Uzbekistan;Turkey;3132
Belgium;France;80801.819
Belgium;Germany;2136243.086
Belgium;Japan;353259.788
Belgium;Luxembourg;475905.393
Belgium;Mali;1273.692
Belgium;United Kingdom;1173043.051
Canada;Chile;14685.685
Canada;China;26818.656
Canada;France;45.143
Canada;Italy;5524.413
Canada;Japan;11614.528
Canada;South Korea;9442.006
Canada;Egypt;6478.771
Canada;USA;206463.655
Croatia;Bosnia Herzegovina;747183
Czechia;Austria;38588
Czechia;Poland;973840
Czechia;Slovakia;1272109
Czechia;Sweden;49560
Czechia;Ukraine;6237507
Denmark;Germany;1080655.122
Germany;Austria;5667891.955
Germany;Belgium;134348.054
Germany;France;153812.332
Germany;Italy;1.048
Germany;Netherlands;5445.806
Germany;Switzerland;299.692
Ireland;Belgium;1248.019
Ireland;United Kingdom;3552790.847
Italy;Netherlands;20022.795
Italy;Poland;10719.761
South Korea;Malaysia;2720
Kyrgyzstan;China;100611
Kyrgyzstan;Uzbekistan;2267217
Latvia;Estonia;210807.301
Malaysia;Singapore;26.455
Netherlands;Austria;44110.298
Netherlands;Belgium;400345.883
Netherlands;Bulgaria;622.438
Netherlands;Croatia;377.235
Netherlands;Cyprus;172.899
Netherlands;Czechia;2307.421
Netherlands;Denmark;1456.546
Netherlands;Estonia;305.979
Netherlands;Finland;527.081
Netherlands;France;281160.581
Netherlands;Germany;1279714.2
Netherlands;Greece;843.539
Netherlands;Hungary;608.815
Netherlands;Iceland;72.303
Netherlands;Ireland;2974.917
Netherlands;Latvia;466.304
Netherlands;Lithuania;267.208
Netherlands;Malaysia;160375.173
Netherlands;Malta;90.117
Netherlands;Norway;15031756.4
Netherlands;Poland;103634.837
Netherlands;Portugal;618.246
Netherlands;Romania;703.124
Netherlands;Slovakia;499.836
Netherlands;Slovenia;342.655
Netherlands;Spain;5356.737
Netherlands;Sweden;2491.847
Netherlands;United Kingdom;55.537
Philippines;China;22834150
Philippines;South Korea;4638675
Poland;Austria;554608
Poland;Croatia;519
Poland;Czechia;11781923
Poland;Germany;796707
Poland;Hungary;671518
Poland;Norway;556675
Poland;Slovakia;3402872
Poland;Sweden;1477494
Poland;Switzerland;7558
Poland;Ukraine;1603812
India;Bangladesh;1135416.031
India;Bhutan;430817.258
India;Malaysia;1191.616
India;Oman;10067392.37
India;Nepal;11000955.99
Slovakia;Czechia;56.585
Slovakia;Hungary;5.239
Slovakia;Serbia;1987485.651
South Africa;Angola;3354.311
South Africa;Botswana;6564.469
South Africa;Brazil;152.577
South Africa;Cambodia;3974735.291
South Africa;Indonesia;7456.488
South Africa;Italy;27.711
South Africa;South Korea;0.111
South Africa;Lesotho;123425.105
South Africa;Malawi;5545.978
South Africa;Mozambique;868829.493
South Africa;Namibia;3934.968
South Africa;Senegal;4931680.032
South Africa;India;17375122.94
South Africa;Viet Nam;2042220.883
South Africa;Spain;0.055
South Africa;Eswatini;379425.337
South Africa;Switzerland;2470474.411
South Africa;United Arab Emirates;493477.292
Spain;Belgium;1278627.554
Spain;Turkey;4015458.582
Switzerland;Israel;583.276
Thailand;Myanmar;322360.571
Thailand;Laos;208433.194
Thailand;Viet Nam;10046.467
Turkey;Lebanon;207
Turkey;Syria;34539
United Kingdom;Ireland;124.293
USA;Canada;13917207
USA;Japan;2282916
USA;South Korea;14631050
USA;Mexico;40500
Uzbekistan;Tajikistan;240547
Uzbekistan;Turkey;3132
Belgium;Indonesia;116.49
Belgium;Indonesia;116.49
Belgium;France;1358991.406
Belgium;Sweden;23288.318
Belgium;Switzerland;1615.482
Belgium;Germany;4776551.689
Belgium;Japan;93185.315
Belgium;Luxembourg;657268.943
Belgium;Austria;386.463
Belgium;Chile;381.545
Belgium;Croatia;36991.196
Belgium;United Kingdom;22339.388
Belgium;Netherlands;93948.116
Belgium;Norway;13007.646
Belgium;Slovakia;252.942
Belgium;Japan;93185.315
Belgium;Slovakia;252.942
Belgium;Croatia;36991.196
Belgium;Chile;381.545
Belgium;Norway;13007.646
Belgium;Austria;386.463
Belgium;Sweden;23288.318
Belgium;Switzerland;1615.482
Belgium;Luxembourg;3429.072
Belgium;Luxembourg;652232.714
Belgium;United Kingdom;8287.382
Belgium;United Kingdom;14052.006
Belgium;Germany;1539371.246
Belgium;Germany;1934552.378
Belgium;Germany;1302628.065
Belgium;Netherlands;889.075
Belgium;Netherlands;93059.041
Belgium;France;560790.686
Belgium;France;258900.633
Belgium;France;535459.309
Australia;South Africa;15322775.54
Australia;South Korea;369991327.5
Australia;Thailand;23143794.22
Australia;Viet Nam;186685746.1
Australia;Sweden;5420549.429
Australia;Turkey;46244587.16
Australia;Thailand;23143794.22
Australia;France;35804099.04
Australia;Brazil;41919921.38
Australia;Indonesia;69893761.71
Australia;Malaysia;57983226.97
Australia;Japan;1279306762
Australia;Finland;13373061.22
Australia;Netherlands;81413033.43
Australia;Indonesia;69893761.71
Australia;China;408616592.6
Australia;Singapore;11446212.94
Australia;Hong Kong;8323841.249
Australia;India;572263601
Australia;South Korea;369991327.5
Australia;Hong Kong;8323841.249
Australia;France;35804099.04
Australia;Brazil;41919921.38
Australia;Netherlands;81413033.43
Australia;India;572263601
Australia;Singapore;11446212.94
Australia;China;408616592.6
Australia;Sweden;5420549.429
Australia;South Africa;15322775.54
Australia;Malaysia;57983226.97
Australia;Turkey;46244587.16
Australia;Japan;1279306762
Australia;Viet Nam;186685746.1
Australia;Spain;21447244.08
Australia;Spain;21447244.08
Australia;Argentina;7226662.849
Australia;Finland;13373061.22
Australia;Argentina;7226662.849
Australia;Slovenia;20079877.4
Australia;Slovenia;20079877.4
Brazil;Argentina;20746
Brazil;Argentina;20746
Brazil;Paraguay;4575
Brazil;Paraguay;4575
Czechia;Slovakia;1026017
Czechia;Slovakia;749562
Czechia;Slovakia;1026017
Czechia;Slovakia;749562
Czechia;Ukraine;3643834
Czechia;Serbia;944025
Czechia;Serbia;944025
Czechia;Slovakia;276191
Czechia;Hungary;1118
Czechia;Hungary;1099
Czechia;Poland;4769409
Czechia;Poland;187396
Czechia;Poland;4582013
Czechia;Serbia;944025
Czechia;Serbia;944025
Czechia;Ukraine;9469130
Czechia;Ukraine;5825296
Czechia;Ukraine;3643834
Czechia;Austria;81644
Czechia;Austria;62767
Czechia;Austria;18877
Czechia;Poland;4769409
Czechia;Poland;187396
Czechia;Poland;4582013
Czechia;Sweden;97484
Czechia;Sweden;97484
Czechia;Slovakia;276191
Czechia;Hungary;1118
Czechia;Hungary;1099
Czechia;Sweden;97484
Czechia;Sweden;97484
Czechia;Austria;81644
Czechia;Austria;62767
Czechia;Austria;18877
Czechia;Ukraine;9469130
Czechia;Ukraine;5825296
Canada;United Kingdom;5298.838
Canada;United Kingdom;5298.838
Canada;USA;8346582.448
Canada;USA;304989.905
Canada;United Kingdom;5298.838
Canada;United Kingdom;5298.838
Canada;USA;8346582.448
Canada;USA;304989.905
Canada;USA;8041592.543
Canada;Netherlands;13760740.67
Canada;Malaysia;15725932.12
Canada;South Korea;62511941.01
Canada;Netherlands;13760740.67
Canada;Malaysia;15725932.12
Canada;South Korea;62511941.01
Canada;Italy;53835.97
Canada;Italy;53835.97
Canada;Japan;140651403.9
Canada;Japan;36286.653
Canada;South Korea;62511941.01
Canada;Australia;6201.315
Canada;Australia;6201.315
Canada;Malaysia;15725932.12
Canada;China;198150453.3
Canada;Netherlands;13760740.67
Canada;Italy;53835.97
Canada;Italy;53835.97
Canada;Japan;140651403.9
Canada;Japan;36286.653
Canada;South Korea;62511941.01
Canada;Malaysia;15725932.12
Canada;Netherlands;13760740.67
Canada;China;198150453.3
Canada;Thailand;7870.792
Canada;Thailand;7870.792
Canada;China;198150453.3
Canada;Japan;140615117.2
Canada;USA;8041592.543
Canada;Thailand;7870.792
Canada;Thailand;7870.792
Canada;China;198150453.3
Canada;Australia;6201.315
Canada;Australia;6201.315
Canada;Japan;140615117.2
Croatia;Bosnia Herzegovina;10688
Croatia;Bosnia Herzegovina;265255
Croatia;Bosnia Herzegovina;275943
Croatia;Slovenia;342
Croatia;Slovenia;342
Denmark;Hong Kong;108.515
Denmark;Hong Kong;108.515
Denmark;Netherlands;1810830.777
Denmark;Norway;2712.585
Denmark;Netherlands;1810830.777
Denmark;Norway;2712.585
Germany;Hungary;34883.778
Germany;Poland;348954.774
Germany;Poland;348789.114
Germany;Poland;348954.774
Germany;Poland;348789.114
Germany;Spain;6.212
Germany;Spain;6.212
Germany;Norway;3396.023
Germany;Norway;3396.023
Germany;Mongolia;194650.071
Germany;Mongolia;194650.071
Germany;Romania;1910.263
Germany;Romania;1910.263
Germany;Italy;4691.274
Germany;Italy;40.38
Germany;Italy;4236.745
Germany;Italy;414.149
Germany;Mongolia;194650.071
Germany;Mongolia;194650.071
Germany;Norway;3396.023
Germany;Norway;3396.023
Germany;France;345016.216
Germany;France;186584.518
Germany;France;103782.655
Germany;France;54649.043
Germany;Netherlands;7778.755
Germany;Netherlands;50194.869
Germany;Slovenia;66024.683
Germany;Slovenia;66024.683
Germany;Sweden;161540.923
Germany;Sweden;22156.976
Germany;Sweden;138659.185
Germany;Sweden;724.761
Germany;Slovenia;66024.683
Germany;Slovenia;66024.683
Germany;Switzerland;207363.413
Germany;Switzerland;206290.767
Germany;Switzerland;777.565
Germany;Netherlands;58015.04
Germany;Netherlands;41.415
Germany;Serbia;18947.321
Germany;Serbia;18947.321
Germany;Denmark;14208.42
Germany;Denmark;14208.42
Germany;Greece;859.359
Germany;Greece;859.359
Germany;Denmark;14208.42
Germany;Denmark;14208.42
Germany;Greece;859.359
Germany;Greece;859.359
Germany;Serbia;18947.321
Germany;Serbia;18947.321
Germany;Belgium;632301.085
Germany;Belgium;5033.982
Germany;Belgium;7951.662
Germany;Belgium;619315.44
Germany;United Kingdom;6502.141
Germany;United Kingdom;6502.141
Germany;Hungary;34883.778
Germany;France;345016.216
Germany;France;186584.518
Germany;France;103782.655
Germany;France;54649.043
Germany;Sweden;161540.923
Germany;Sweden;22156.976
Germany;Sweden;138659.185
Germany;Sweden;724.761
Germany;Belgium;632301.085
Germany;Belgium;5033.982
Germany;Belgium;7951.662
Germany;Belgium;619315.44
Germany;Italy;4691.274
Germany;Italy;40.38
Germany;Italy;4236.745
Germany;Italy;414.149
Germany;Switzerland;207363.413
Germany;Switzerland;206290.767
Germany;Switzerland;777.565
Germany;Romania;1910.263
Germany;Romania;1910.263
Germany;United Kingdom;6502.141
Germany;United Kingdom;6502.141
Germany;Netherlands;7778.755
Germany;Netherlands;50194.869
Germany;Austria;2658205.568
Germany;Austria;191330.666
Germany;Austria;55554.994
Germany;Austria;2411319.907
Germany;Austria;2658205.568
Germany;Austria;191330.666
Germany;Austria;55554.994
Germany;Austria;2411319.907
Germany;Spain;6.212
Germany;Spain;6.212
Germany;Netherlands;58015.04
Germany;Netherlands;41.415
Germany;Turkey;16462.426
Germany;Turkey;14702.293
Germany;Turkey;1760.134
Germany;Turkey;16462.426
Germany;Turkey;14702.293
Germany;Turkey;1760.134
Hong Kong;Viet Nam;6813.102
Hong Kong;Viet Nam;6813.102
Luxembourg;Germany;7.714
Luxembourg;France;278.153
Luxembourg;Belgium;450.366
Japan;South Korea;7582.691
Japan;Indonesia;38987.563
Japan;Viet Nam;4002.331
Japan;Indonesia;38987.563
Japan;South Korea;7582.691
Japan;Viet Nam;4002.331
Lithuania;Slovakia;4855
Lithuania;Ukraine;917
Lithuania;Poland;829157
Lithuania;Estonia;6719
Lithuania;Latvia;326111
Lithuania;Ukraine;917
Lithuania;Slovakia;4855
Lithuania;Poland;829157
Lithuania;Estonia;6719
Lithuania;Latvia;325150
Lithuania;Latvia;961
Kyrgyzstan;Uzbekistan;4261339
Kyrgyzstan;Uzbekistan;1052700
Kyrgyzstan;Uzbekistan;3208639
Kyrgyzstan;China;149819
Kyrgyzstan;China;28432
Kyrgyzstan;China;121387
Portugal;Turkey;464830.583
Portugal;Norway;2447.621
Portugal;Turkey;464830.583
Portugal;Turkey;464830.583
Portugal;Norway;2447.621
Portugal;Norway;2447.621
Portugal;Turkey;464830.583
Portugal;Norway;2447.621
New Zealand;Australia;773.129
New Zealand;Australia;773.129
Poland;Austria;15608147
Poland;Netherlands;48
Poland;Ukraine;8606156
Poland;Italy;29
Poland;Ireland;492
Poland;Croatia;526
Poland;Norway;939902
Poland;Switzerland;10051
Poland;Sweden;1516677
Poland;Hungary;723961
Poland;United Kingdom;3775
Poland;Lithuania;243600
Poland;Slovakia;10113676
Poland;Czechia;34039547
Poland;Germany;1674324
Poland;Belgium;14
Poland;Switzerland;10051
Poland;Croatia;526
Poland;Norway;939902
Poland;Sweden;1516677
Poland;Austria;1231354
Poland;Austria;14376781
Poland;Hungary;723961
Poland;Ukraine;1706630
Poland;Ukraine;6899520
Poland;Lithuania;5909
Poland;Lithuania;237691
Poland;Slovakia;2842241
Poland;Slovakia;7271435
Poland;Czechia;10756454
Poland;Czechia;23040184
Poland;Germany;1673610
Philippines;Brunei Darussalam;3259136
Philippines;Brunei Darussalam;3259136
Philippines;China;31660520
Philippines;China;31660520
Philippines;Viet Nam;3005625
Philippines;Viet Nam;3005625
Philippines;South Korea;5280000
Philippines;South Korea;5280000
Slovenia;Bosnia Herzegovina;678181.344
Slovenia;Bosnia Herzegovina;678181.344
Slovenia;Austria;258.23
Slovenia;Austria;258.23
Slovenia;Hungary;747.289
Slovenia;Hungary;747.289
Slovenia;Bosnia Herzegovina;678181.344
Slovenia;Bosnia Herzegovina;678181.344
Slovenia;Austria;258.23
Slovenia;Austria;258.23
Slovenia;Hungary;747.289
Slovenia;Hungary;747.289
Slovenia;Serbia;22995.571
Slovenia;Serbia;22995.571
Slovenia;Serbia;22995.571
Slovenia;Serbia;22995.571
Slovakia;Norway;82.83
Slovakia;Norway;82.83
Slovakia;Norway;82.83
Slovakia;Norway;82.83
Slovakia;Poland;33.132
Slovakia;Poland;33.132
Slovakia;Serbia;970048.984
Slovakia;Serbia;970048.984
Slovakia;Czechia;16018.251
Slovakia;Czechia;16018.251
Slovakia;Serbia;970048.984
Slovakia;Serbia;970048.984
Slovakia;Czechia;16018.251
Slovakia;Czechia;16018.251
Slovakia;Poland;33.132
Slovakia;Poland;33.132
Slovakia;Hungary;391.371
Slovakia;Austria;4.141
