source;target;weight
South Africa;Netherlands;87406789.48
South Africa;Pakistan;9634578.583
South Africa;Portugal;24492578.71
South Africa;Senegal;3064194.546
South Africa;India;108649772.5
South Africa;Spain;13070270.21
South Africa;Eswatini;311008.848
South Africa;United Arab Emirates;14133266.44
South Africa;Turkey;8758688.407
South Africa;United Kingdom;2701565.342
South Africa;USA;3827614.495
Serbia;Hungary;4604
India;Bangladesh;8927464.707
India;Bhutan;929728.089
India;Nepal;399406.909
Singapore;USA;3403.878
South Africa;Australia;436.71
South Africa;Botswana;22924.424
South Africa;France;42802.856
South Africa;Lesotho;218197.913
South Africa;Madagascar;65538.523
South Africa;Mauritius;1019.251
South Africa;Mozambique;76656.983
South Africa;Namibia;6805.068
South Africa;Zimbabwe;2935.051
South Africa;Eswatini;512794.762
South Africa;Zambia;620.469
Serbia;Montenegro;15
Serbia;Switzerland;496
India;Canada;31.932
Singapore;Indonesia;2996.631
Singapore;Malaysia;312.65
Slovakia;Czechia;32030.87
Slovakia;Denmark;17722.363
Slovakia;Poland;26572.75
South Africa;Angola;471.012
South Africa;Botswana;8175.471
South Africa;Mayotte;6115.506
South Africa;France;4684.144
South Africa;Lesotho;3889.226
South Africa;Mozambique;4177033.521
South Africa;Namibia;12870.493
South Africa;Seychelles;422.597
South Africa;Zimbabwe;724.452
South Africa;Eswatini;4892.307
Spain;France;380004.257
Spain;Latvia;590870.92
Spain;Netherlands;41122.116
Spain;Portugal;173040.172
Spain;United Kingdom;6519485.848
Spain;France;380004.257
Spain;Latvia;590870.92
Spain;Netherlands;41122.116
Spain;Portugal;172962.409
Spain;United Kingdom;6519485.848
Spain;Portugal;77.763
Eswatini;South Africa;1347951.507
Sweden;Finland;11547.592
Sweden;Japan;151.942
Sweden;Norway;12155.36
Sweden;Russian Federation;37681.616
Switzerland;Germany;8665.883
Thailand;Myanmar;2656
Thailand;Hong Kong;30
Thailand;Indonesia;14418
Thailand;India;1
Thailand;Singapore;327
Thailand;Viet nam;43492
Thailand;USA;20
Eswatini;South Africa;51780.107
Sweden;Russian Federation;37681.616
Switzerland;Germany;8665.883
Thailand;Viet nam;12295
Sweden;Finland;11547.592
Sweden;Norway;12155.36
Thailand;Indonesia;14418
Thailand;Viet nam;31197
Thailand;USA;20
Eswatini;South Africa;1296171.4
Sweden;Japan;151.942
Thailand;Myanmar;2656
Thailand;Hong Kong;30
Thailand;India;1
Thailand;Singapore;326
Thailand;Singapore;1
Turkey;Cyprus;30000
Turkey;Czechia;343
Turkey;Georgia;52742
Turkey;Iraq;36764
Turkey;Jordan;70350
Turkey;Libya;1769
Turkey;Russian Federation;294
Turkey;Syria;300845
Ukraine;Azerbaijan;83300.39
Ukraine;Belgium;21279.87
Ukraine;Bosnia Herzegovina;850529.22
Ukraine;Brazil;1450112.59
Ukraine;Bulgaria;7771027.11
Ukraine;Belarus;283775.81
Ukraine;Canada;2084543.98
Ukraine;China;8586.26
Ukraine;Croatia;191327.41
Ukraine;Cyprus;55120.73
Ukraine;Czechia;358524.99
Ukraine;Estonia;5437.26
Ukraine;Georgia;46919.81
Ukraine;Germany;341598.9
Ukraine;Greece;112527.21
Ukraine;Italy;691316.15
Ukraine;Lebanon;493548.11
Ukraine;Lithuania;5865.13
Ukraine;Malaysia;193189.05
Ukraine;Mexico;1328750.16
Ukraine;Moldova;3264913.17
Ukraine;Morocco;9218208.43
Ukraine;New Zealand;24550.23
Ukraine;Poland;3205214.63
Ukraine;Romania;1917804.39
Ukraine;Russian Federation;4690160.18
Ukraine;Serbia;701638.93
Ukraine;India;1484523.96
Ukraine;Slovakia;10940007.52
Ukraine;Spain;4420381.6
Ukraine;Switzerland;294277.49
Ukraine;Thailand;90806.96
Ukraine;Turkey;13240509.2
Ukraine;Egypt;2091877.89
Ukraine;United Kingdom;9564316.28
Ukraine;USA;764388.85
North Macedonia;Serbia;5.374
Egypt;Kuwait;93509.547
Egypt;Oman;86957.104
Egypt;Qatar;683987.239
Egypt;Saudi Arabia;1657038.043
Egypt;United Arab Emirates;756841.244
United Kingdom;Algeria;271730.03
United Kingdom;Belgium;1332171.747
United Kingdom;France;636806.561
United Kingdom;Germany;26917.352
United Kingdom;Iceland;10980.144
United Kingdom;Iraq;25401.13
United Kingdom;Ireland;8586992.13
United Kingdom;Kenya;2677.104
United Kingdom;Malaysia;23415.411
United Kingdom;Oman;53522.777
United Kingdom;Netherlands;326788.322
United Kingdom;Norway;1966934.705
United Kingdom;Pakistan;18702.744
United Kingdom;India;35681.851
United Kingdom;Spain;86804.078
United Kingdom;Thailand;137593.475
United Kingdom;Trinidad and Tobago;1509.79
United Kingdom;Turkey;594218.908
United Kingdom;Egypt;17750.885
USA;Argentina;5917610
USA;Austria;10444415
USA;Belgium;17566545
USA;Brazil;46475604
USA;Canada;41808724
USA;Chile;6362250
USA;China;36656446
USA;Costa Rica;21660
USA;Croatia;12579384
USA;Dominican Republic;13153
USA;El Salvador;10502
USA;Finland;16077864
USA;France;34043858
USA;Germany;51702741
USA;Guatemala;6675000
USA;Honduras;1890347
USA;Iceland;1032296
USA;Indonesia;39877
USA;Ireland;15000
USA;Italy;26615060
USA;Jamaica;1812500
USA;Japan;20724613
USA;South Korea;43307868
USA;Latvia;3152
USA;Mexico;58192094
USA;Morocco;9414918
USA;Netherlands;45227479
USA;Norway;2002839
USA;Poland;6507997
USA;Serbia;23346
USA;India;35775982
USA;Singapore;17219
USA;Slovenia;2207776
USA;Spain;9048587
USA;Switzerland;6742009
USA;Thailand;18090
USA;Togo;2828720
USA;Turkey;73264838
USA;Ukraine;46205310
USA;Egypt;9750395
USA;United Kingdom;90914216
Zambia;Congo (Democratic Republic);148836.005
Zambia;Namibia;61673.207
Zambia;South Africa;12163.089
Turkey;Iraq;35724
Turkey;Jordan;70350
Ukraine;Azerbaijan;83300.39
Ukraine;Belgium;21279.87
Ukraine;Bosnia Herzegovina;850529.22
Ukraine;Brazil;1450112.59
Ukraine;Bulgaria;7528942.78
Ukraine;Belarus;283775.81
Ukraine;Canada;2084543.98
Ukraine;China;8586.26
Ukraine;Croatia;191327.41
Ukraine;Cyprus;55120.73
Ukraine;Czechia;358524.99
Ukraine;Estonia;5437.26
Ukraine;Georgia;46919.81
Ukraine;Germany;341598.9
Ukraine;Greece;112527.21
Ukraine;Italy;691316.15
Ukraine;Lebanon;311502.57
Ukraine;Lithuania;5865.13
Ukraine;Malaysia;193189.05
Ukraine;Mexico;1328750.16
Ukraine;Moldova;3252631.17
Ukraine;New Zealand;24550.23
Ukraine;Poland;3205214.63
Ukraine;Romania;1743991.05
Ukraine;Russian Federation;3412450.94
Ukraine;India;1484523.96
Ukraine;Slovakia;4095935.2
Ukraine;Spain;4420381.6
Ukraine;Switzerland;294277.49
Ukraine;Thailand;90806.96
Ukraine;Turkey;7798536.21
Ukraine;Egypt;2091877.89
Ukraine;United Kingdom;29260.6
Ukraine;USA;764388.85
Egypt;Kuwait;93509.547
Egypt;Oman;86957.104
Egypt;Qatar;683987.239
Egypt;Saudi Arabia;1476139.395
Egypt;United Arab Emirates;756841.244
United Kingdom;Algeria;271730.03
United Kingdom;Belgium;200281.111
United Kingdom;Iraq;25401.13
United Kingdom;Kenya;2677.104
United Kingdom;Norway;519063.848
United Kingdom;Pakistan;18702.744
United Kingdom;Turkey;594218.908
United Kingdom;Egypt;17750.885
USA;Argentina;23327
USA;Canada;397719
USA;Chile;13851
USA;El Salvador;10502
USA;Indonesia;24787
USA;Latvia;3152
USA;Mexico;58849
USA;Norway;1036800
USA;Singapore;17219
USA;Thailand;9452
USA;United Kingdom;4525758
Turkey;Cyprus;30000
Turkey;Georgia;52742
Turkey;Iraq;1040
Turkey;Syria;300845
Ukraine;Bulgaria;203151.51
Ukraine;Morocco;6650964.59
Ukraine;Romania;173813.34
Ukraine;Russian Federation;1277709.24
Ukraine;Serbia;701638.93
Ukraine;Slovakia;6737460.28
Ukraine;Turkey;5196692.11
Ukraine;United Kingdom;9169495.81
North Macedonia;Serbia;5.374
Egypt;Saudi Arabia;180898.648
United Kingdom;France;636806.561
United Kingdom;Germany;1795.991
United Kingdom;Iceland;10980.144
United Kingdom;Ireland;7368155.924
United Kingdom;Malaysia;23415.411
United Kingdom;Oman;53522.777
United Kingdom;Netherlands;326788.322
United Kingdom;India;35681.851
United Kingdom;Spain;86804.078
United Kingdom;Thailand;137593.475
United Kingdom;Trinidad and Tobago;1509.79
USA;Argentina;5894283
USA;Austria;10444415
USA;Belgium;17566545
USA;Brazil;46475604
USA;Canada;39112283
USA;Chile;2719518
USA;China;36656446
USA;Costa Rica;21660
USA;Croatia;12579384
USA;Dominican Republic;5386
USA;Finland;16077864
USA;France;34043858
USA;Germany;51702741
USA;Guatemala;6675000
USA;Honduras;1890347
USA;Iceland;1032296
USA;Indonesia;15090
USA;Italy;22264035
USA;Jamaica;1812500
USA;Japan;20724613
USA;South Korea;32884273
USA;Mexico;53889844
USA;Morocco;9414918
USA;Netherlands;37600593
USA;Norway;966039
USA;Poland;6507997
USA;Serbia;23346
USA;India;35775982
USA;Slovenia;2207776
USA;Spain;9048587
USA;Switzerland;6742009
USA;Thailand;8638
USA;Togo;2828720
USA;Turkey;68285120
USA;Ukraine;46205310
USA;Egypt;9750395
USA;United Kingdom;77487391
Zambia;Congo (Democratic Republic);148836.005
Zambia;South Africa;12163.089
Turkey;Czechia;343
Turkey;Russian Federation;294
Ukraine;Bulgaria;38932.82
Ukraine;Lebanon;182045.54
Ukraine;Moldova;12282
Ukraine;Morocco;2567243.84
Ukraine;Slovakia;106612.04
Ukraine;Turkey;245280.88
Ukraine;United Kingdom;365559.87
United Kingdom;Ireland;273.338
USA;Canada;2298722
USA;Chile;3628881
USA;Dominican Republic;7767
USA;Italy;4351025
USA;South Korea;10423595
USA;Mexico;4243401
USA;Netherlands;7626886
USA;Turkey;4979718
USA;United Kingdom;8896067
Zambia;Namibia;61673.207
Turkey;Libya;1769
United Kingdom;Belgium;1131890.636
United Kingdom;Germany;25121.361
United Kingdom;Ireland;1218562.868
United Kingdom;Norway;1447870.856
USA;Ireland;15000
USA;United Kingdom;5000
Argentina;Bolivia;4245
Argentina;Brazil;47568.31
Australia;Argentina;12915034.06
Australia;Brazil;24791277.4
Australia;Canada;10193.443
Australia;Chile;5788141.161
Australia;China;882332355.9
Australia;France;56306035.99
Australia;Georgia;2668977.205
Australia;Hong Kong;5854408.422
Australia;Indonesia;16418893.6
Australia;Japan;1197087687
Australia;South Korea;399734162.1
Australia;Malaysia;22333080.26
Australia;Mexico;32217340.85
Australia;Netherlands;97903827.31
Australia;New Caledonia;2628828.621
Australia;New Zealand;2964603.224
Australia;Philippines;14445.801
Australia;India;396433134.9
Australia;Viet nam;8063919.861
Australia;Slovenia;10375670.24
Australia;South Africa;11805.818
Austria;USA;82.226
Belgium;Austria;45563.111
Belgium;Czechia;4148.497
Belgium;Denmark;7900.282
Belgium;France;11041380.78
Belgium;Germany;11873027.91
Belgium;Luxembourg;563655.899
Belgium;Netherlands;1330298.835
Belgium;Portugal;1491.151
Belgium;Slovakia;4055.651
Belgium;Spain;745.582
Belgium;Switzerland;566378.396
Belgium;United Kingdom;696430.914
Bosnia Herzegovina;Croatia;8975
Botswana;Saudi Arabia;70643.173
Botswana;South Africa;52942.77
Botswana;Zimbabwe;253753.572
Brazil;Paraguay;22000
Bulgaria;Greece;493957.789
Bulgaria;Romania;92723.294
Bulgaria;North Macedonia;325216.743
Australia;Canada;10193.443
Australia;New Zealand;13487.359
Australia;South Africa;11805.818
Belgium;Austria;45563.111
Belgium;Czechia;4148.497
Belgium;Denmark;7900.282
Belgium;France;3711589.002
Belgium;Germany;7405980.286
Belgium;Luxembourg;219160.221
Belgium;Netherlands;1177630.274
Belgium;Portugal;1491.151
Belgium;Slovakia;4055.651
Belgium;Spain;745.582
Belgium;United Kingdom;243465.605
Brazil;Paraguay;22000
Bulgaria;Romania;92723.294
Argentina;Bolivia;4245
Argentina;Brazil;47568.31
Australia;Argentina;12915034.06
Australia;Brazil;24791277.4
Australia;Chile;5788141.161
Australia;China;882332355.9
Australia;France;56306035.99
Australia;Georgia;2668977.205
Australia;Hong Kong;5854408.422
Australia;Indonesia;16418893.6
Australia;Japan;1197087687
Australia;South Korea;399734162.1
Australia;Malaysia;22333080.26
Australia;Mexico;32217340.85
Australia;Netherlands;97834224.82
Australia;New Caledonia;2628828.621
Australia;New Zealand;2951115.866
Australia;Philippines;14445.801
Australia;India;396433134.9
Australia;Viet nam;8063919.861
Australia;Slovenia;10375670.24
Belgium;France;1492093.706
Belgium;Germany;2719060.721
Belgium;Netherlands;140031.757
Botswana;Saudi Arabia;70643.173
Botswana;Zimbabwe;251725.36
Bulgaria;North Macedonia;144511.843
Austria;USA;82.226
Belgium;France;5669114.517
Belgium;Germany;1747986.905
Belgium;Luxembourg;343758.538
Belgium;Netherlands;452.968
Belgium;Switzerland;566378.396
Belgium;United Kingdom;452965.309
Botswana;South Africa;52936.676
Botswana;Zimbabwe;2028.212
Bulgaria;Greece;493012.193
Bulgaria;North Macedonia;178073.674
Australia;Netherlands;69602.497
Belgium;France;168583.556
Belgium;Luxembourg;737.141
Belgium;Netherlands;12183.835
Bosnia Herzegovina;Croatia;8975
Botswana;South Africa;6.094
Bulgaria;Greece;945.597
Bulgaria;North Macedonia;2631.226
Canada;Brazil;9931850.889
Canada;Chile;1499.969
Canada;China;85582421.65
Canada;Finland;8630857.378
Canada;Italy;7934228.127
Canada;Japan;148567180.7
Canada;South Korea;139089374.9
Canada;Mexico;9428184.714
Canada;Netherlands;25583713.92
Canada;India;8060369.29
Canada;Spain;14463.044
Canada;USA;10422589.7
Chile;China;3481744.99
Chile;Netherlands;1991740.89
Chile;United Kingdom;1927835.39
Croatia;Bosnia Herzegovina;148307
Czechia;Austria;11899686
Czechia;Germany;3932857
Czechia;Hungary;2610939
Czechia;Poland;12668533
Czechia;Slovakia;11064383
Czechia;Slovenia;62062
Denmark;Germany;72646.494
Denmark;Poland;454845.717
Dominican Republic;USA;4500
Canada;Chile;1499.969
Czechia;Germany;26627
Czechia;Slovakia;9086
Czechia;Slovenia;62062
Canada;Brazil;9931850.889
Canada;China;85582421.65
Canada;Finland;8630857.378
Canada;Italy;7926050.666
Canada;Japan;148561634.8
Canada;South Korea;139089374.9
Canada;Mexico;9428184.714
Canada;Netherlands;25583713.92
Canada;India;8060369.29
Canada;USA;10290583.06
Croatia;Bosnia Herzegovina;30901
Czechia;Austria;6768247
Czechia;Hungary;2610939
Czechia;Poland;7507149
Czechia;Slovakia;8725683
Canada;Italy;8177.461
Canada;Japan;5545.937
Canada;Spain;14463.044
Canada;USA;132006.642
Chile;China;3481744.99
Chile;Netherlands;1991740.89
Chile;United Kingdom;1927835.39
Croatia;Bosnia Herzegovina;117406
Czechia;Austria;5131439
Czechia;Germany;3906230
Czechia;Poland;5161384
Czechia;Slovakia;2329370
Denmark;Germany;72577.973
Denmark;Poland;454845.717
Czechia;Slovakia;244
Denmark;Germany;68.522
Dominican Republic;USA;4500
Finland;Russian Federation;2206.392
France;Belgium;1023437.124
France;Germany;181266.776
France;Greece;1411.543
France;Italy;8071.833
France;Netherlands;10661.945
France;Portugal;11278.639
France;Spain;205.565
France;Turkey;18816.004
France;United Kingdom;13676.891
Finland;Russian Federation;2206.392
France;Belgium;434864.848
France;Germany;168631.412
France;Belgium;587928.174
France;Italy;8071.833
France;Portugal;11278.639
France;United Kingdom;13676.891
France;Belgium;644.102
France;Germany;12635.365
France;Greece;1411.543
France;Turkey;18816.004
France;Netherlands;10661.945
France;Spain;205.565
Germany;Austria;146546.932
Germany;Croatia;1114.16
Germany;Czechia;26420.52
Germany;Denmark;75168.086
Germany;France;7411.285
Germany;Italy;7886.825
Germany;Luxembourg;95.93
Germany;Netherlands;15795.576
Germany;Norway;10552.311
Germany;Poland;141825.801
Germany;Slovenia;32298.294
Germany;Spain;121450.247
Germany;Sweden;14316.882
Germany;Switzerland;364323.334
Guatemala;Honduras;43
Germany;Austria;108191.337
Germany;Croatia;1114.16
Germany;Czechia;12199.568
Germany;Italy;7886.825
Germany;Luxembourg;95.93
Germany;Norway;10552.311
Germany;Poland;24889.75
Germany;Slovenia;32298.294
Germany;Spain;121450.247
Germany;Sweden;14316.882
Germany;Switzerland;140515.67
Guatemala;Honduras;43
Germany;Denmark;75168.086
Germany;Poland;116936.051
Germany;Switzerland;198036.728
Germany;Czechia;14220.952
Germany;France;7411.285
Germany;Netherlands;14682.787
Germany;Switzerland;24989.791
Germany;Austria;38355.595
Germany;Netherlands;1112.789
Germany;Switzerland;781.145
Hungary;Austria;10
Hungary;Croatia;268
Hungary;Romania;280
Hungary;Slovakia;2562
Indonesia;Myanmar;1199000
Indonesia;Cambodia;1574256
Indonesia;Sri Lanka;13127622
Indonesia;China;521446087
Indonesia;Hong Kong;41005333
Indonesia;Italy;30429683
Indonesia;Japan;264551769
Indonesia;South Korea;155729121
Indonesia;Lebanon;19949
Indonesia;Malaysia;60532992
Indonesia;New Zealand;2538690
Indonesia;Pakistan;4910280
Indonesia;Philippines;78490268
Indonesia;India;407072875
Indonesia;Singapore;2747097
Indonesia;Viet nam;13084765
Indonesia;Slovenia;9405080
Indonesia;Spain;6903857
Indonesia;Thailand;69028683
Indonesia;USA;11874285
Ireland;United Kingdom;1252742.953
Italy;Austria;3343.849
Italy;Croatia;38029.433
Italy;Czechia;205.565
Italy;France;85692.988
Italy;Germany;5728.397
Italy;Greece;6441.021
Italy;Hungary;54.817
Italy;Latvia;808.554
Italy;Poland;4467.602
Italy;Portugal;7688.112
Italy;Romania;17980.042
Italy;Slovenia;103453.761
Italy;Spain;8811.865
Italy;Switzerland;17651.138
Italy;United Arab Emirates;2919.016
Italy;Turkey;12429.8
Italy;Ukraine;1959.715
Italy;United Kingdom;219.269
Japan;Indonesia;6865.7
Japan;Saudi Arabia;6159.79
Kazakhstan;China;3926316.28
Kazakhstan;Croatia;98340
Kazakhstan;Finland;7055193.37
Kazakhstan;Greece;1133238.42
Kazakhstan;Italy;1742032.88
Kazakhstan;Japan;305149.74
Kazakhstan;Kyrgyzstan;6525744.32
Kazakhstan;Lithuania;47999.16
Kazakhstan;Poland;34063.92
Kazakhstan;Romania;35718.54
Kazakhstan;Russian Federation;40140203.81
Kazakhstan;Turkey;294378.48
Kazakhstan;Ukraine;6323514.3
Kazakhstan;United Kingdom;440753.54
Kazakhstan;Uzbekistan;84490.84
South Korea;Indonesia;38048
South Korea;Japan;234430
South Korea;Malaysia;9750
South Korea;Philippines;2220
South Korea;Viet nam;15442
Kyrgyzstan;China;11497
Kyrgyzstan;Germany;163
Kyrgyzstan;Kazakhstan;31918
Kyrgyzstan;Tajikistan;459727
Kyrgyzstan;Uzbekistan;4285644
Latvia;Belarus;889.45
Latvia;Estonia;54131.886
Latvia;Germany;114692.334
Latvia;Lithuania;38.926
Lithuania;Estonia;13042
Lithuania;Latvia;7758
Lithuania;Poland;423685
Lithuania;Slovakia;3907
Luxembourg;Belgium;1031.934
Luxembourg;Germany;45.224
Malaysia;China;1652948.661
Malaysia;Indonesia;59564.908
Malaysia;Viet nam;1640277.607
Indonesia;South Korea;839734
Italy;Austria;3343.849
Italy;Croatia;37193.47
Italy;France;85692.988
Italy;Germany;5728.397
Italy;Greece;6441.021
Italy;Hungary;54.817
Italy;Latvia;808.554
Italy;Poland;4467.602
Italy;Portugal;7688.112
Italy;Romania;14430.628
Italy;Slovenia;103426.352
Italy;Spain;1343.021
Italy;United Arab Emirates;2919.016
Italy;Turkey;12429.8
Italy;Ukraine;1959.715
Italy;United Kingdom;219.269
Japan;Saudi Arabia;6159.79
South Korea;Indonesia;38048
South Korea;Japan;234430
South Korea;Malaysia;9750
South Korea;Philippines;2220
Kyrgyzstan;Kazakhstan;7950
Kyrgyzstan;Uzbekistan;13840
Latvia;Belarus;889.45
Latvia;Estonia;3534.444
Latvia;Germany;114692.334
Latvia;Lithuania;38.926
Lithuania;Estonia;13042
Lithuania;Latvia;2234
Malaysia;Indonesia;59564.908
Hungary;Croatia;268
Indonesia;Cambodia;557865
Indonesia;Sri Lanka;4298175
Indonesia;China;275605839
Indonesia;Hong Kong;17232141
Indonesia;Italy;26876645
Indonesia;Japan;195609942
Indonesia;South Korea;117850076
Indonesia;Malaysia;46017698
Indonesia;New Zealand;2538690
Indonesia;Philippines;36363420
Indonesia;India;131758983
Indonesia;Singapore;2747097
Indonesia;Viet nam;6970005
Indonesia;Slovenia;9405080
Indonesia;Thailand;22949427
Indonesia;USA;3950870
Ireland;United Kingdom;207616.034
Italy;Czechia;205.565
Italy;Romania;3549.414
Italy;Slovenia;27.409
Japan;Indonesia;6865.7
Kazakhstan;China;3926316.28
Kazakhstan;Kyrgyzstan;93117.5
Kazakhstan;Russian Federation;2978137.41
Kazakhstan;Ukraine;6323514.3
Kyrgyzstan;Tajikistan;14582
Latvia;Estonia;8032.298
Lithuania;Latvia;5524
Lithuania;Poland;423685
Lithuania;Slovakia;3907
Hungary;Slovakia;1186
Indonesia;Myanmar;1199000
Indonesia;Cambodia;1016391
Indonesia;Sri Lanka;8829447
Indonesia;China;245840248
Indonesia;Hong Kong;23773192
Indonesia;Italy;3553038
Indonesia;Japan;68941827
Indonesia;South Korea;37039311
Indonesia;Malaysia;14515294
Indonesia;Pakistan;4910280
Indonesia;Philippines;42126848
Indonesia;India;275313892
Indonesia;Viet nam;6114760
Indonesia;Spain;6903857
Indonesia;Thailand;46079256
Indonesia;USA;7923415
Ireland;United Kingdom;812256.602
Italy;Spain;7468.843
Italy;Switzerland;17651.138
Kazakhstan;Croatia;98340
Kazakhstan;Finland;7055193.37
Kazakhstan;Greece;1133238.42
Kazakhstan;Italy;1742032.88
Kazakhstan;Japan;305149.74
Kazakhstan;Kyrgyzstan;6432626.82
Kazakhstan;Lithuania;47999.16
Kazakhstan;Poland;34063.92
Kazakhstan;Romania;35718.54
Kazakhstan;Russian Federation;37162066.4
Kazakhstan;Turkey;294378.48
Kazakhstan;United Kingdom;440753.54
Kazakhstan;Uzbekistan;84490.84
South Korea;Viet nam;15442
Kyrgyzstan;China;11497
Kyrgyzstan;Germany;163
Kyrgyzstan;Kazakhstan;23968
Kyrgyzstan;Tajikistan;445145
Kyrgyzstan;Uzbekistan;4271804
Malaysia;China;1652948.661
Malaysia;Viet nam;1640277.607
Hungary;Austria;10
Hungary;Slovakia;942
Indonesia;Lebanon;19949
Ireland;United Kingdom;232870.318
Italy;Croatia;835.962
Latvia;Estonia;42565.144
Luxembourg;Belgium;1031.934
Luxembourg;Germany;45.224
Netherlands;Belgium;6400009.512
Netherlands;Czechia;368.646
Netherlands;Denmark;1004811.61
Netherlands;France;19000702.23
Netherlands;Germany;58544616.11
Netherlands;Iceland;1037960.941
Netherlands;Ireland;871561.96
Netherlands;Latvia;533482.361
Netherlands;Luxembourg;83159.063
Netherlands;Norway;2841731.871
Netherlands;Spain;591684.523
Netherlands;Sweden;638831.426
Netherlands;Switzerland;99474.032
Netherlands;United Kingdom;5194072.225
Pakistan;Afghanistan;5144.257
Peru;Chile;263932.56
Peru;Ecuador;163003.3
Peru;Mexico;42666.6
Peru;Spain;57879.1
Philippines;China;63405662
Philippines;Thailand;2943204
Poland;Austria;5961411.613
Poland;Bosnia Herzegovina;1100345.656
Poland;Czechia;16816971.36
Poland;Denmark;4076385.148
Poland;Finland;3301831.816
Poland;Germany;18595076.88
Poland;Hungary;1134770.857
Poland;Ireland;3488813.285
Poland;Italy;7098.827
Poland;Lithuania;260.382
Poland;Norway;1670293.788
Poland;Romania;1331290.519
Poland;Serbia;5605.059
Poland;Slovakia;10711650.9
Poland;Slovenia;5495.424
Poland;Sweden;2635432.82
Poland;Ukraine;1006841.217
Poland;United Kingdom;2949809.462
Portugal;Algeria;496530.086
Portugal;Morocco;110436.102
Portugal;Spain;22255.783
Russian Federation;Albania;223562
Russian Federation;Belgium;24128528
Russian Federation;Bulgaria;4523410
Russian Federation;Belarus;1210872
Russian Federation;China;156190709
Russian Federation;Croatia;1164619
Russian Federation;Cyprus;311709
Russian Federation;Denmark;5111753
Russian Federation;Estonia;579355
Russian Federation;Finland;32762663
Russian Federation;France;22088462
Russian Federation;Germany;17146644
Russian Federation;Greece;166361
Russian Federation;Hungary;50872
Russian Federation;Israel;6654281
Russian Federation;Italy;8802290
Russian Federation;Japan;71268078
Russian Federation;Kazakhstan;3381956
Russian Federation;South Korea;2168975
Russian Federation;South Korea;128042585
Russian Federation;Lebanon;508638
Russian Federation;Latvia;31661510
Russian Federation;Lithuania;3161869
Russian Federation;Malaysia;2017149
Russian Federation;Netherlands;36333013
Russian Federation;Norway;2939066
Russian Federation;Poland;58626849
Russian Federation;Romania;2999001
Russian Federation;Serbia;135804
Russian Federation;India;4353568
Russian Federation;Slovakia;4673429
Russian Federation;Viet nam;4575748
Russian Federation;Spain;6777078
Russian Federation;Sweden;1268692
Russian Federation;Turkey;61023357
Russian Federation;Turkmenistan;30153
Russian Federation;Ukraine;79781099
Russian Federation;Egypt;639026
Russian Federation;United Kingdom;139381740
Netherlands;Belgium;56464.457
Netherlands;France;216286.744
Netherlands;Ireland;7985.496
Netherlands;Sweden;638479.226
Netherlands;Switzerland;99474.032
Peru;Chile;263932.56
Peru;Ecuador;163003.3
Peru;Mexico;42666.6
Peru;Spain;57879.1
Poland;Czechia;231794.53
Poland;Germany;885078.511
Poland;Slovakia;48074.684
Portugal;Algeria;496530.086
Portugal;Morocco;110436.102
Portugal;Spain;19262.764
Russian Federation;Belgium;11724208
Russian Federation;Bulgaria;1759409
Russian Federation;Belarus;669344
Russian Federation;China;35133762
Russian Federation;Greece;166361
Russian Federation;Italy;583002
Russian Federation;Japan;1938845
Russian Federation;Kazakhstan;3345368
Russian Federation;South Korea;30531512
Russian Federation;Netherlands;1029272
Russian Federation;Norway;2939066
Russian Federation;Romania;1188683
Russian Federation;India;1880953
Russian Federation;Slovakia;1863680
Russian Federation;Turkey;8659648
Russian Federation;Turkmenistan;30153
Russian Federation;Egypt;639026
Netherlands;Belgium;6214556.072
Netherlands;Czechia;368.646
Netherlands;Denmark;1004811.61
Netherlands;France;18666781.89
Netherlands;Germany;47428463.62
Netherlands;Ireland;863576.465
Netherlands;Latvia;533482.361
Netherlands;Spain;507620.976
Netherlands;Sweden;352.201
Netherlands;United Kingdom;5194072.225
Poland;Austria;3227897.118
Poland;Bosnia Herzegovina;1100345.656
Poland;Czechia;11846271.01
Poland;Germany;232.973
Poland;Hungary;800454.459
Poland;Slovakia;8007381.377
Poland;Ukraine;1006841.217
Poland;United Kingdom;13.704
Russian Federation;Albania;223562
Russian Federation;Belgium;12404320
Russian Federation;Bulgaria;2764001
Russian Federation;Belarus;459793
Russian Federation;China;121025727
Russian Federation;Croatia;1164619
Russian Federation;Cyprus;311709
Russian Federation;Denmark;5111753
Russian Federation;Estonia;579355
Russian Federation;Finland;32762663
Russian Federation;France;22088462
Russian Federation;Germany;17146644
Russian Federation;Hungary;50872
Russian Federation;Israel;6654281
Russian Federation;Italy;8219288
Russian Federation;Japan;69329233
Russian Federation;Kazakhstan;36588
Russian Federation;South Korea;2168975
Russian Federation;South Korea;97511073
Russian Federation;Lebanon;508638
Russian Federation;Latvia;31661510
Russian Federation;Lithuania;3161869
Russian Federation;Malaysia;2017149
Russian Federation;Netherlands;35303741
Russian Federation;Poland;58626849
Russian Federation;Romania;1810318
Russian Federation;Serbia;135804
Russian Federation;India;2472615
Russian Federation;Slovakia;2809749
Russian Federation;Viet nam;4575748
Russian Federation;Spain;6777078
Russian Federation;Sweden;1268692
Russian Federation;Turkey;52363709
Russian Federation;Ukraine;79781099
Russian Federation;United Kingdom;139381740
Netherlands;Belgium;86261.716
Netherlands;France;110522.439
Netherlands;Germany;11107036.4
